City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
170,Nantucket,US,2021-07-16 19:43:02,41.2835,-70.0995,86.97,88,75,12.66
171,Conde,BR,2021-07-16 19:43:02,-7.2597,-34.9075,78.26,89,75,10.36
172,Vila,PT,2021-07-16 19:43:03,42.0304,-8.1588,82.74,47,0,1.72
173,Blagoyevo,RU,2021-07-16 19:43:03,63.3667,47.9167,59.65,83,67,3.87
174,Eislingen,DE,2021-07-16 19:43:04,48.6951,9.7068,70.23,90,98,2.28
175,Vostok,RU,2021-07-16 19:43:04,46.4856,135.8833,66.25,96,3,4.68
176,Wanning,CN,2021-07-16 19:43:04,18.8003,110.3967,79.21,88,8,3.51
177,Batagay-Alyta,RU,2021-07-16 19:43:05,67.8006,130.4114,58.26,50,100,3.09
178,Pontes E Lacerda,BR,2021-07-16 19:43:05,-15.2261,-59.3353,93.67,23,0,4.97
179,Kuito,AO,2021-07-16 19:43:06,-12.3833,16.9333,58.71,34,13,2.91
180,Tateyama,JP,2021-07-16 19:43:06,34.9833,139.8667,78.03,90,81,4.23
181,Umm Kaddadah,SD,2021-07-16 19:43:06,13.6017,26.6876,90.64,37,20,12.97
182,Aksha,RU,2021-07-16 19:43:07,50.2814,113.2867,63.0,96,100,3.51
183,Yuxia,CN,2021-07-16 19:43:07,34.0615,108.6291,77.61,77,2,4.76
184,Dejen,ET,2021-07-16 19:43:07,10.1667,38.1333,55.27,86,100,4.07
185,Bonfim,BR,2021-07-16 19:43:08,3.0833,-59.95,75.04,92,99,3.71
186,Dunedin,NZ,2021-07-16 19:43:08,-45.8742,170.5036,47.8,90,59,1.01
187,Grindavik,IS,2021-07-16 19:43:08,63.8424,-22.4338,52.27,87,75,16.11
188,Riyadh,SA,2021-07-16 19:42:33,24.6877,46.7219,98.74,22,99,15.75
189,Port Hardy,CA,2021-07-16 19:43:09,50.6996,-127.4199,59.18,82,75,3.44
190,Mayor Pablo Lagerenza,PY,2021-07-16 19:43:09,-19.9309,-60.7718,67.14,65,99,3.53
191,Shieli,KZ,2021-07-16 19:43:10,44.1667,66.75,78.73,26,8,14.05
192,Boende,CD,2021-07-16 19:43:10,-0.2167,20.8667,77.36,55,76,3.38
193,Yenagoa,NG,2021-07-16 19:43:11,4.9247,6.2642,72.07,93,100,2.3
194,Lilongwe,MW,2021-07-16 19:43:11,-13.9669,33.7873,57.42,81,63,8.05
195,Ostrovnoy,RU,2021-07-16 19:43:11,68.0531,39.5131,54.54,71,59,6.31
196,Dukhovshchina,RU,2021-07-16 19:43:12,55.1919,32.4111,70.09,82,25,4.18
197,Thompson,CA,2021-07-16 19:43:12,55.7435,-97.8558,78.96,53,90,11.5
198,Briancon,FR,2021-07-16 19:43:13,44.9,6.65,56.95,88,72,5.14
199,Caohai,CN,2021-07-16 19:43:13,26.8661,104.2841,59.41,97,100,1.7
200,Shingu,JP,2021-07-16 19:43:13,33.7333,135.9833,73.9,93,90,6.26
201,Paamiut,GL,2021-07-16 19:43:14,61.994,-49.6678,43.86,83,100,5.59
202,Khatanga,RU,2021-07-16 19:43:14,71.9667,102.5,39.49,74,8,4.5
203,Nevsehir,TR,2021-07-16 19:43:14,38.9167,34.6667,78.01,39,0,18.41
204,Manadhoo,MV,2021-07-16 19:43:15,5.7667,73.3833,82.33,78,7,11.99
205,Kodinsk,RU,2021-07-16 19:43:15,58.6881,99.1844,60.64,83,100,1.97
206,Bandarbeyla,SO,2021-07-16 19:43:15,9.4942,50.8122,76.64,79,70,34.31
207,Nishihara,JP,2021-07-16 19:43:16,26.1842,127.7558,79.88,86,75,4.61
208,Omboue,GA,2021-07-16 19:43:16,-1.5746,9.2618,72.95,78,20,9.6
209,Buraydah,SA,2021-07-16 19:43:17,26.326,43.975,97.25,13,82,16.78
210,Dongkan,CN,2021-07-16 19:43:17,33.9997,119.8308,73.45,97,96,3.31
211,Tome,CL,2021-07-16 19:43:18,-36.6167,-72.95,52.41,62,16,12.17
212,Havoysund,NO,2021-07-16 19:43:18,70.9963,24.6622,52.03,86,100,29.39
213,Lorengau,PG,2021-07-16 19:43:19,-2.0226,147.2712,81.55,84,90,7.74
214,Maningrida,AU,2021-07-16 19:43:19,-12.0667,134.2667,66.38,92,79,6.17
215,Balabac,PH,2021-07-16 19:43:20,7.9868,117.0645,80.35,77,100,10.94
216,Kurilsk,RU,2021-07-16 19:43:20,45.2333,147.8833,62.19,82,95,3.65
217,Namtsy,RU,2021-07-16 19:43:20,62.7161,129.6658,57.31,47,2,12.21
218,Mitu,CO,2021-07-16 19:40:01,1.1983,-70.1733,78.64,93,39,3.31
219,Kotaparh,IN,2021-07-16 19:43:21,19.15,82.35,76.6,84,83,4.79
220,Lakes Entrance,AU,2021-07-16 19:43:21,-37.8811,147.981,50.18,76,100,9.75
221,Egvekinot,RU,2021-07-16 19:43:21,66.3167,-179.1667,41.81,98,100,6.6
222,Deputatskiy,RU,2021-07-16 19:43:22,69.3,139.9,56.01,46,91,3.74
223,Vila Velha,BR,2021-07-16 19:38:39,-20.3297,-40.2925,80.55,65,20,12.66
224,Banda Aceh,ID,2021-07-16 19:43:22,5.5577,95.3222,78.49,85,12,6.44
225,Bambous Virieux,MU,2021-07-16 19:43:23,-20.3428,57.7575,70.05,83,40,11.5
226,Kudat,MY,2021-07-16 19:43:23,6.8837,116.8477,78.73,89,20,0.0
227,Victoria,HK,2021-07-16 19:42:47,22.2855,114.1577,85.32,86,100,1.01
228,Amapa,BR,2021-07-16 19:43:24,1.0,-52.0,78.17,95,45,3.65
229,Saldanha,ZA,2021-07-16 19:43:24,-33.0117,17.9442,55.67,69,0,9.78
230,Ulaanbaatar,MN,2021-07-16 19:43:24,47.9077,106.8832,57.33,88,40,2.24
231,Mogadishu,SO,2021-07-16 19:42:39,2.0371,45.3438,76.73,81,99,22.32
232,Vardo,NO,2021-07-16 19:43:25,70.3705,31.1107,57.4,93,75,4.61
233,Notodden,NO,2021-07-16 19:43:25,59.5594,9.2585,72.77,77,0,1.7
234,Ancud,CL,2021-07-16 19:43:26,-41.8697,-73.8203,47.73,73,24,10.96
235,Valley City,US,2021-07-16 19:43:26,46.9233,-98.0032,85.19,25,24,13.27
236,Esmeralda,CU,2021-07-16 19:43:26,21.8525,-78.1169,81.64,61,38,12.08
237,Clyde River,CA,2021-07-16 19:43:27,70.4692,-68.5914,52.03,71,20,12.66
238,Lumsden,CA,2021-07-16 19:43:27,50.6501,-104.8678,86.99,31,1,5.99
239,Fortuna,US,2021-07-16 19:43:27,40.5982,-124.1573,82.47,73,1,5.01
240,Caribou,US,2021-07-16 19:43:28,46.8606,-68.012,80.29,63,90,9.22
241,Korgen,NO,2021-07-16 19:43:28,66.0771,13.8153,59.13,97,100,7.76
242,Saint-Pierre,RE,2021-07-16 19:43:29,-21.3393,55.4781,69.48,76,20,16.11
243,Bambanglipuro,ID,2021-07-16 19:43:29,-7.95,110.2833,72.07,88,48,4.47
244,Dwarka,IN,2021-07-16 19:43:29,22.2394,68.9678,83.86,84,100,13.09
245,Lumphat,KH,2021-07-16 19:43:30,13.4878,106.9816,72.19,98,100,0.81
246,Southbridge,US,2021-07-16 19:43:30,42.0751,-72.0334,91.99,64,26,9.33
247,Cambridge,CA,2021-07-16 19:40:23,43.3601,-80.3127,77.14,63,75,1.01
248,Tuatapere,NZ,2021-07-16 19:43:31,-46.1333,167.6833,43.83,96,100,3.29
249,San Patricio,US,2021-07-16 19:43:31,28.017,-97.5169,93.92,54,18,17.58
250,Broome,US,2021-07-16 19:43:32,42.2506,-75.833,82.71,65,75,4.0
251,Faanui,PF,2021-07-16 19:43:32,-16.4833,-151.75,79.95,64,6,25.1
252,Atar,MR,2021-07-16 19:43:32,20.5169,-13.0499,94.71,28,6,8.37
253,Ayabaca,PE,2021-07-16 19:43:33,-4.6398,-79.7149,58.96,60,93,5.75
254,Vilhena,BR,2021-07-16 19:43:33,-12.7406,-60.1458,88.02,29,0,8.05
255,Hof,DE,2021-07-16 19:43:33,50.3167,11.9167,66.96,91,36,13.0
256,Arraial Do Cabo,BR,2021-07-16 19:43:34,-22.9661,-42.0278,75.16,78,0,14.97
257,Cabo San Lucas,MX,2021-07-16 19:43:34,22.8909,-109.9124,99.52,62,80,1.23
258,Barra Patuca,HN,2021-07-16 19:43:34,15.8,-84.2833,84.31,64,6,6.69
259,Erzin,TR,2021-07-16 19:43:35,36.9559,36.2,81.32,77,0,1.01
260,Naze,JP,2021-07-16 19:43:35,28.3667,129.4833,76.35,84,31,5.97
261,Astana,KZ,2021-07-16 19:43:36,51.1801,71.446,58.95,72,0,8.95
262,Shakiso,ET,2021-07-16 19:43:36,5.75,38.9167,59.36,81,100,2.51
263,Mahebourg,MU,2021-07-16 19:43:36,-20.4081,57.7,70.09,83,40,11.5
264,Kathmandu,NP,2021-07-16 19:42:33,27.7167,85.3167,70.02,100,75,3.44
265,Pascagoula,US,2021-07-16 19:43:37,30.3658,-88.5561,80.56,94,90,4.61
266,Lebu,CL,2021-07-16 19:43:37,-37.6167,-73.65,51.01,61,9,15.37
267,Coahuayana,MX,2021-07-16 19:43:38,18.7333,-103.6833,88.75,59,94,2.55
268,Bako,ET,2021-07-16 19:43:38,5.7833,36.5667,66.6,73,99,3.42
269,Lithgow,AU,2021-07-16 19:43:38,-33.4833,150.15,46.71,97,97,13.6
270,Atambua,ID,2021-07-16 19:43:39,-9.1061,124.8925,67.26,79,17,4.92
271,Tazovskiy,RU,2021-07-16 19:43:39,67.4667,78.7,46.62,68,100,10.51
272,Xuanhua,CN,2021-07-16 19:43:40,40.6103,115.0447,71.74,93,93,5.61
273,Reconquista,AR,2021-07-16 19:43:40,-29.15,-59.65,64.62,50,0,5.3
274,Gurupa,BR,2021-07-16 19:43:40,-1.405,-51.64,84.83,68,79,1.72
275,Makushino,RU,2021-07-16 19:43:41,55.2103,67.2442,55.33,73,1,5.91
276,Marawi,PH,2021-07-16 19:43:41,7.9986,124.2928,68.65,94,100,4.21
277,Saint-Francois,FR,2021-07-16 19:43:42,46.4154,3.9054,64.47,88,40,11.5
278,Meulaboh,ID,2021-07-16 19:43:42,4.1363,96.1285,76.26,91,59,4.47
279,Linqiong,CN,2021-07-16 19:43:43,30.4159,103.4609,76.82,93,15,1.79
280,Sur,OM,2021-07-16 19:41:50,22.5667,59.5289,83.98,78,82,13.18
281,Shiraz,IR,2021-07-16 19:43:43,29.6036,52.5388,83.64,30,40,4.61
282,Beyneu,KZ,2021-07-16 19:43:43,45.3167,55.2,85.05,20,0,3.67
283,Aracataca,CO,2021-07-16 19:43:44,10.5918,-74.1898,94.14,44,77,10.6
284,Kruisfontein,ZA,2021-07-16 19:43:44,-34.0033,24.7314,50.31,30,0,4.43
285,Saryozek,KZ,2021-07-16 19:43:45,44.3583,77.9753,65.14,53,43,2.86
286,Beringovskiy,RU,2021-07-16 19:43:45,63.05,179.3167,46.42,95,100,9.69
287,Zhigansk,RU,2021-07-16 19:43:45,66.7697,123.3711,57.96,56,43,11.77
288,Tiznit,MA,2021-07-16 19:43:46,29.5833,-9.5,85.37,24,43,3.49
289,Mbanza-Ngungu,CD,2021-07-16 19:43:46,-5.25,14.8667,74.95,50,1,4.0
290,Havre,FR,2021-07-16 19:43:47,49.5833,0.3333,64.83,82,0,9.22
291,Oktyabrskoye,RU,2021-07-16 19:43:47,43.0645,44.7417,64.54,72,0,8.95
292,Alyangula,AU,2021-07-16 19:43:47,-13.8483,136.4192,66.07,94,100,3.44
293,Xuddur,SO,2021-07-16 19:43:48,4.1213,43.8894,74.17,61,51,22.39
294,Bethel,US,2021-07-16 19:43:48,41.3712,-73.414,93.72,61,20,1.01
295,Turochak,RU,2021-07-16 19:43:48,52.2576,87.1224,54.68,96,14,3.58
